source,target,weight
1195637710125445121,1211703130003427328,2
1196133073378824192,19812115,1
1197423263716167681,1212369224624001024,1
1197423263716167681,1229696791,2
1197423263716167681,1239250068085125121,1
1197423263716167681,1241307294148825093,66
1197423263716167681,165536228,1
1197423263716167681,19812115,45
1197423263716167681,291185646,3
1197423263716167681,419049955,1
1197423263716167681,478216778,1
1198057734261891072,282168818,1
1198057734261891072,852826103760666624,1
1198976381964705793,1241307294148825093,1
1198976381964705793,19812115,1
1198976381964705793,291185646,2
1199189118628093954,1241307294148825093,34
1199189118628093954,142606856,1
1199189118628093954,15519497,1
1199189118628093954,164242095,1
1199189118628093954,19812115,19
1199189118628093954,237670274,1
1199189118628093954,2496933883,2
